txn_id,account_id,txn_date,txn_type,amount,channel
TXN00000310,ACC00008510,2023-04-12 21:10:56,DEPOSIT,26143.66,ATM
TXN00000311,ACC00008118,2023-07-19 22:33:02,PAYMENT,10972.83,MOBILE
TXN00000312,ACC00008715,2023-01-01 05:18:28,WITHDRAWAL,84124.09,POS
TXN00000313,ACC00004462,2023-11-09 02:59:35,TRANSFER,61820.79,ONLINE
TXN00000314,ACC00009956,2023-01-30 01:43:34,TRANSFER,23982.44,ONLINE
TXN00000315,ACC00007765,2023-12-17 11:14:22,TRANSFER,99832.10,BRANCH
TXN00000316,ACC00001107,2023-04-05 02:26:54,DEPOSIT,65606.59,MOBILE
TXN00000317,ACC00009289,2023-10-27 00:26:56,PAYMENT,99147.87,BRANCH
TXN00000318,ACC00005763,2023-02-20 06:24:10,TRANSFER,56036.95,ONLINE
TXN00000319,ACC00004221,2023-06-01 16:39:43,TRANSFER,55297.98,POS
TXN00000320,ACC00009298,2023-04-22 05:55:18,PAYMENT,46805.13,BRANCH
TXN00000321,ACC00003226,2023-11-09 19:49:42,PAYMENT,81837.76,ONLINE
TXN00000322,ACC00008220,2023-11-05 14:33:42,DEPOSIT,64326.72,ONLINE
TXN00000323,ACC00001514,2023-10-03 17:13:12,WITHDRAWAL,33185.18,ATM
TXN00000324,ACC00008141,2023-05-26 00:25:52,PAYMENT,7938.96,MOBILE
TXN00000325,ACC00001078,2023-08-15 23:57:58,PAYMENT,50172.55,ATM
TXN00000326,ACC00007987,2023-04-27 21:41:57,WITHDRAWAL,8312.76,BRANCH
TXN00000327,ACC00000288,2023-04-12 21:35:25,TRANSFER,61535.74,ATM
TXN00000328,ACC00009521,2023-03-03 19:49:30,DEPOSIT,48533.74,ATM
TXN00000329,ACC00003067,2023-02-25 17:44:41,TRANSFER,82140.62,MOBILE
TXN00000330,ACC00000897,2023-06-30 08:25:24,TRANSFER,76533.85,POS
TXN00000331,ACC00000187,2023-04-01 15:27:25,PAYMENT,40823.33,ATM
TXN00000332,ACC00005400,2023-12-03 00:02:02,PAYMENT,32590.95,POS
TXN00000333,ACC00004728,2023-06-02 04:40:35,PAYMENT,16171.17,ATM
TXN00000334,ACC00006717,2023-09-04 03:01:24,WITHDRAWAL,85441.75,BRANCH
TXN00000335,ACC00006043,2023-07-01 08:43:12,TRANSFER,44447.64,ATM
TXN00000336,ACC00000348,2023-12-09 17:31:05,PAYMENT,60589.38,BRANCH
TXN00000337,ACC00004416,2023-05-07 13:03:26,DEPOSIT,53218.60,POS
TXN00000338,ACC00008989,2023-09-02 21:31:17,DEPOSIT,6565.65,MOBILE
TXN00000339,ACC00007062,2023-07-24 13:56:04,TRANSFER,86896.53,ONLINE
TXN00000340,ACC00002982,2023-07-23 08:57:44,WITHDRAWAL,18258.89,POS
TXN00000341,ACC00004108,2023-05-29 13:24:14,WITHDRAWAL,86025.75,ONLINE
TXN00000342,ACC00001199,2023-09-22 11:24:56,DEPOSIT,6848.54,BRANCH
TXN00000343,ACC00004769,2023-03-22 17:45:56,WITHDRAWAL,68319.64,ATM
TXN00000344,ACC00001375,2023-12-08 04:48:27,TRANSFER,62894.95,POS
TXN00000345,ACC00000902,2023-10-08 16:37:39,DEPOSIT,73526.46,MOBILE
TXN00000346,ACC00008106,2023-12-05 01:57:59,DEPOSIT,24071.66,BRANCH
TXN00000347,ACC00009421,2023-08-14 16:25:04,WITHDRAWAL,70115.95,POS
TXN00000348,ACC00009589,2023-12-03 10:53:51,PAYMENT,52379.88,POS
TXN00000349,ACC00001870,2023-05-27 20:29:53,DEPOSIT,56006.18,POS
TXN00000350,ACC00006712,2023-10-30 19:37:49,WITHDRAWAL,34550.20,BRANCH
TXN00000351,ACC00008789,2023-06-19 10:48:20,TRANSFER,78156.50,MOBILE
TXN00000352,ACC00000452,2023-05-30 05:40:03,TRANSFER,2914.84,BRANCH
TXN00000353,ACC00008205,2023-12-26 23:35:50,PAYMENT,93630.31,ATM
TXN00000354,ACC00008104,2023-06-11 23:28:36,PAYMENT,89898.66,POS
TXN00000355,ACC00002298,2023-09-21 23:09:20,WITHDRAWAL,51259.26,POS
TXN00000356,ACC00006718,2023-03-26 10:41:12,PAYMENT,99959.98,BRANCH
TXN00000357,ACC00002323,2023-01-18 00:15:38,WITHDRAWAL,88163.87,ATM
TXN00000358,ACC00005899,2023-09-19 23:13:26,PAYMENT,88470.12,BRANCH
TXN00000359,ACC00009379,2023-07-17 01:21:06,PAYMENT,36354.79,POS
TXN00000360,ACC00000718,2023-03-08 09:51:09,WITHDRAWAL,58366.49,ONLINE
TXN00000361,ACC00009350,2023-11-18 12:05:29,DEPOSIT,65453.71,ATM
TXN00000362,ACC00000901,2023-11-23 12:21:18,DEPOSIT,48344.51,ONLINE
TXN00000363,ACC00007257,2023-12-09 23:45:49,WITHDRAWAL,19946.20,BRANCH
TXN00000364,ACC00008314,2023-02-05 04:44:10,DEPOSIT,33180.73,MOBILE
TXN00000365,ACC00006813,2023-02-13 10:49:55,TRANSFER,50810.05,ONLINE
TXN00000366,ACC00002867,2023-12-17 04:12:29,WITHDRAWAL,87187.84,ATM
TXN00000367,ACC00002948,2023-02-15 09:39:55,PAYMENT,60060.66,POS
TXN00000368,ACC00004083,2023-02-28 21:35:20,PAYMENT,81458.69,MOBILE
TXN00000369,ACC00008197,2023-10-27 13:55:38,PAYMENT,46627.96,BRANCH
TXN00000370,ACC00001708,2023-01-28 03:59:57,WITHDRAWAL,35534.83,ONLINE
TXN00000371,ACC00000993,2023-09-01 01:06:36,WITHDRAWAL,28562.76,ATM
TXN00000372,ACC00006919,2023-08-29 21:28:51,PAYMENT,7048.84,BRANCH
TXN00000373,ACC00008252,2023-11-17 14:00:59,TRANSFER,87864.91,BRANCH
TXN00000374,ACC00006582,2023-12-27 07:39:02,WITHDRAWAL,75995.30,MOBILE
TXN00000375,ACC00003677,2023-05-13 09:45:35,TRANSFER,42599.18,ONLINE
TXN00000376,ACC00009676,2023-01-26 03:51:08,WITHDRAWAL,85903.84,ATM
TXN00000377,ACC00007636,2023-12-12 13:57:03,TRANSFER,4810.08,MOBILE
TXN00000378,ACC00001778,2023-04-25 18:03:03,PAYMENT,62584.11,POS
TXN00000379,ACC00005743,2023-08-18 16:18:18,WITHDRAWAL,69620.14,ONLINE
TXN00000380,ACC00004542,2023-09-27 17:52:20,WITHDRAWAL,5046.48,POS
TXN00000381,ACC00000128,2023-07-07 02:58:39,TRANSFER,51936.94,MOBILE
TXN00000382,ACC00003170,2023-04-02 06:09:16,DEPOSIT,18243.45,ATM
TXN00000383,ACC00000195,2023-01-22 16:25:48,PAYMENT,54913.88,POS
TXN00000384,ACC00000615,2023-07-21 03:27:36,PAYMENT,7446.06,MOBILE
TXN00000385,ACC00005609,2023-12-30 00:01:36,PAYMENT,45036.30,ONLINE
TXN00000386,ACC00002937,2023-04-22 15:47:17,TRANSFER,95332.60,BRANCH
TXN00000387,ACC00004806,2023-07-26 11:47:19,WITHDRAWAL,70817.09,ATM
TXN00000388,ACC00002337,2023-01-28 11:10:40,TRANSFER,7771.45,POS
TXN00000389,ACC00002913,2023-08-10 15:54:27,DEPOSIT,71507.17,ONLINE
TXN00000390,ACC00007651,2023-07-06 00:56:37,DEPOSIT,98342.08,POS
TXN00000391,ACC00009225,2023-02-25 21:19:24,TRANSFER,43596.60,ONLINE
TXN00000392,ACC00001994,2023-01-27 07:42:54,DEPOSIT,92084.39,BRANCH
TXN00000393,ACC00004696,2023-04-07 20:38:27,PAYMENT,95037.95,MOBILE
TXN00000394,ACC00000989,2023-05-20 13:07:56,PAYMENT,4202.04,BRANCH
TXN00000395,ACC00001574,2023-10-20 13:58:52,DEPOSIT,34904.41,POS
TXN00000396,ACC00001528,2023-09-07 04:04:03,PAYMENT,32684.67,POS
TXN00000397,ACC00005081,2023-07-24 21:59:34,PAYMENT,83565.19,ONLINE
TXN00000398,ACC00001719,2023-06-02 21:19:23,PAYMENT,28017.33,BRANCH
TXN00000399,ACC00000537,2023-06-17 18:10:42,DEPOSIT,93336.13,ONLINE
TXN00000400,ACC00002451,2023-12-28 18:21:50,DEPOSIT,88036.76,ONLINE
TXN00000401,ACC00003105,2023-11-23 03:06:33,DEPOSIT,82074.69,ATM
TXN00000402,ACC00009813,2023-10-07 01:23:55,WITHDRAWAL,78955.20,BRANCH
TXN00000403,ACC00001511,2023-03-23 15:28:00,WITHDRAWAL,38773.90,BRANCH
TXN00000404,ACC00003859,2023-06-19 16:11:14,WITHDRAWAL,63219.59,ONLINE
TXN00000405,ACC00005453,2023-01-17 03:19:12,PAYMENT,44658.69,MOBILE
TXN00000406,ACC00007225,2023-11-19 09:22:54,PAYMENT,32720.66,BRANCH
TXN00000407,ACC00003295,2023-07-15 16:52:19,DEPOSIT,19965.65,MOBILE
TXN00000408,ACC00006605,2023-09-23 22:21:18,TRANSFER,60461.78,ONLINE
TXN00000409,ACC00003466,2023-01-31 01:11:24,TRANSFER,19423.14,BRANCH
TXN00000410,ACC00009438,2023-01-12 20:32:33,DEPOSIT,99789.21,BRANCH
TXN00000411,ACC00003394,2023-11-09 12:42:31,PAYMENT,49566.65,BRANCH
TXN00000412,ACC00007516,2023-11-28 02:03:43,PAYMENT,88536.51,MOBILE
TXN00000413,ACC00009432,2023-05-05 04:56:18,TRANSFER,89651.66,MOBILE
TXN00000414,ACC00000614,2023-10-13 02:30:41,TRANSFER,83924.50,POS
TXN00000415,ACC00005978,2023-03-10 04:12:51,PAYMENT,71322.27,BRANCH
TXN00000416,ACC00005741,2023-03-23 15:30:17,DEPOSIT,93235.06,ATM
TXN00000417,ACC00000668,2023-09-20 00:46:37,DEPOSIT,8451.35,MOBILE
TXN00000418,ACC00007723,2023-09-03 17:37:53,DEPOSIT,92554.93,MOBILE
TXN00000419,ACC00003991,2023-12-20 20:11:40,TRANSFER,94189.79,POS
TXN00000420,ACC00000064,2023-02-21 02:59:14,PAYMENT,56119.08,ATM
TXN00000421,ACC00008745,2023-03-15 03:28:39,WITHDRAWAL,41515.73,ONLINE
TXN00000422,ACC00006837,2023-07-19 07:36:35,TRANSFER,85225.78,ATM
TXN00000423,ACC00006628,2023-08-12 11:54:30,WITHDRAWAL,89479.08,BRANCH
TXN00000424,ACC00004532,2023-04-09 02:31:14,WITHDRAWAL,55740.57,BRANCH
TXN00000425,ACC00003141,2023-04-20 18:54:11,PAYMENT,19409.39,MOBILE
TXN00000426,ACC00003451,2023-03-27 23:47:59,PAYMENT,45856.41,ONLINE
TXN00000427,ACC00007559,2023-04-20 22:44:42,TRANSFER,65602.77,BRANCH
TXN00000428,ACC00009141,2023-02-19 10:41:43,TRANSFER,54691.15,POS
TXN00000429,ACC00007631,2023-08-27 07:33:44,PAYMENT,20730.94,MOBILE
TXN00000430,ACC00008607,2023-10-23 17:15:43,DEPOSIT,55529.29,ATM
TXN00000431,ACC00003602,2023-06-11 02:33:53,PAYMENT,85195.48,ONLINE
TXN00000432,ACC00008412,2023-11-18 18:58:18,DEPOSIT,12497.13,POS
TXN00000433,ACC00001406,2023-08-17 18:36:15,TRANSFER,24463.49,ATM
TXN00000434,ACC00002212,2023-03-01 08:54:32,PAYMENT,35703.03,BRANCH
TXN00000435,ACC00006484,2023-08-30 13:11:27,DEPOSIT,88702.20,BRANCH
TXN00000436,ACC00002870,2023-01-21 06:18:24,PAYMENT,25111.32,ATM
TXN00000437,ACC00008378,2023-03-06 19:15:25,PAYMENT,12200.60,MOBILE
TXN00000438,ACC00000725,2023-11-04 10:27:09,DEPOSIT,51026.65,ONLINE
TXN00000439,ACC00004224,2023-04-28 02:28:43,PAYMENT,67595.12,POS
TXN00000440,ACC00000252,2023-04-13 13:00:43,WITHDRAWAL,20403.66,POS
TXN00000441,ACC00004348,2023-11-27 22:37:36,TRANSFER,24696.62,ONLINE
TXN00000442,ACC00000432,2023-05-07 20:25:11,DEPOSIT,96659.97,BRANCH
TXN00000443,ACC00000767,2023-05-13 18:44:14,PAYMENT,13912.75,ATM
TXN00000444,ACC00001875,2023-03-21 13:39:22,WITHDRAWAL,68662.69,ATM
TXN00000445,ACC00007127,2023-11-24 16:51:22,TRANSFER,36743.72,ATM
TXN00000446,ACC00000944,2023-04-16 14:57:39,DEPOSIT,92696.61,POS
TXN00000447,ACC00006760,2023-12-30 05:14:40,PAYMENT,58.91,BRANCH
TXN00000448,ACC00003988,2023-08-23 21:59:33,TRANSFER,13383.01,ATM
TXN00000449,ACC00003414,2023-11-15 14:33:11,TRANSFER,93799.24,POS
TXN00000450,ACC00004635,2023-09-14 04:26:13,TRANSFER,67483.14,MOBILE
TXN00000451,ACC00002372,2023-06-02 05:22:39,PAYMENT,40259.83,MOBILE
TXN00000452,ACC00006130,2023-09-19 13:04:22,WITHDRAWAL,27170.13,BRANCH
TXN00000453,ACC00005242,2023-02-14 16:06:23,WITHDRAWAL,37250.50,ONLINE
TXN00000454,ACC00001151,2023-08-29 19:27:23,PAYMENT,33232.83,ONLINE
TXN00000455,ACC00007893,2023-08-02 15:44:47,WITHDRAWAL,92584.34,BRANCH
TXN00000456,ACC00005002,2023-03-23 13:38:38,PAYMENT,94456.43,ONLINE
TXN00000457,ACC00003302,2023-05-01 05:16:43,DEPOSIT,75486.18,ATM
TXN00000458,ACC00008230,2023-07-24 09:25:14,PAYMENT,74963.68,BRANCH
TXN00000459,ACC00004799,2023-07-11 20:16:30,WITHDRAWAL,78187.12,ATM
TXN00000460,ACC00008873,2023-07-18 20:36:21,PAYMENT,11593.94,ONLINE
TXN00000461,ACC00002172,2023-11-16 20:31:40,DEPOSIT,15853.79,ONLINE
TXN00000462,ACC00008477,2023-04-04 09:06:02,WITHDRAWAL,63816.41,POS
TXN00000463,ACC00001996,2023-08-22 00:39:10,DEPOSIT,5164.22,BRANCH
TXN00000464,ACC00009577,2023-03-25 14:30:16,TRANSFER,46565.98,BRANCH
TXN00000465,ACC00001087,2023-06-02 21:18:02,WITHDRAWAL,94415.55,BRANCH
TXN00000466,ACC00004783,2023-04-02 19:20:23,PAYMENT,98678.47,ONLINE
TXN00000467,ACC00005374,2023-08-21 05:50:11,DEPOSIT,50592.42,POS
TXN00000468,ACC00000671,2023-01-11 19:54:12,PAYMENT,26205.34,POS
TXN00000469,ACC00008793,2023-09-20 23:06:34,PAYMENT,43032.92,ONLINE
TXN00000470,ACC00007904,2023-03-23 20:12:26,TRANSFER,77811.43,POS
TXN00000471,ACC00003756,2023-02-24 12:24:32,PAYMENT,98142.34,MOBILE
TXN00000472,ACC00001055,2023-08-25 11:39:37,DEPOSIT,11412.17,MOBILE
TXN00000473,ACC00009321,2023-03-30 12:05:36,TRANSFER,4723.59,BRANCH
TXN00000474,ACC00003415,2023-04-02 01:17:43,TRANSFER,31180.30,POS
TXN00000475,ACC00004086,2023-10-28 14:38:13,DEPOSIT,90272.19,ATM
TXN00000476,ACC00003214,2023-08-14 19:33:15,WITHDRAWAL,39485.68,ATM
TXN00000477,ACC00004883,2023-08-03 21:15:22,PAYMENT,97967.29,BRANCH
TXN00000478,ACC00004224,2023-08-22 13:31:28,TRANSFER,20304.17,BRANCH
TXN00000479,ACC00007093,2023-11-13 09:26:24,TRANSFER,15013.52,POS
TXN00000480,ACC00006991,2023-12-22 02:45:09,PAYMENT,39709.65,POS
TXN00000481,ACC00007890,2023-02-13 19:33:07,TRANSFER,66899.89,BRANCH
TXN00000482,ACC00007325,2023-12-04 02:31:56,TRANSFER,50121.06,ATM
TXN00000483,ACC00000612,2023-08-03 12:01:47,PAYMENT,2965.52,ATM
TXN00000484,ACC00007668,2023-06-24 07:24:03,WITHDRAWAL,4949.36,BRANCH
TXN00000485,ACC00002279,2023-05-09 09:39:05,WITHDRAWAL,94472.18,BRANCH
TXN00000486,ACC00002263,2023-11-02 16:04:12,DEPOSIT,97068.88,ATM
TXN00000487,ACC00003302,2023-10-23 21:54:48,DEPOSIT,35550.54,ONLINE
TXN00000488,ACC00007762,2023-06-25 15:23:18,WITHDRAWAL,67940.30,MOBILE
TXN00000489,ACC00005536,2023-12-01 15:43:30,PAYMENT,66650.02,ATM
TXN00000490,ACC00001325,2023-01-03 15:04:18,PAYMENT,59726.16,ATM
TXN00000491,ACC00005808,2023-02-25 11:18:40,TRANSFER,50993.03,POS
TXN00000492,ACC00006601,2023-12-23 04:05:09,WITHDRAWAL,62774.86,BRANCH
TXN00000493,ACC00007613,2023-01-26 01:01:12,TRANSFER,34932.81,MOBILE
TXN00000494,ACC00001748,2023-01-18 12:49:22,WITHDRAWAL,61717.23,POS
TXN00000495,ACC00002381,2023-12-19 20:01:51,DEPOSIT,29550.43,BRANCH
TXN00000496,ACC00007406,2023-09-07 09:06:55,WITHDRAWAL,12936.65,ATM
TXN00000497,ACC00003678,2023-01-15 05:55:50,WITHDRAWAL,35792.25,POS
TXN00000498,ACC00009114,2023-08-18 18:39:58,TRANSFER,35023.62,POS
TXN00000499,ACC00009679,2023-06-22 08:51:22,PAYMENT,15128.43,MOBILE
TXN00000500,ACC00006625,2023-04-22 17:18:52,DEPOSIT,27877.67,ATM
TXN00000501,ACC00004817,2023-06-19 05:50:36,DEPOSIT,22599.68,ATM
TXN00000502,ACC00000404,2023-03-31 01:59:49,WITHDRAWAL,24495.80,ATM
TXN00000503,ACC00003682,2023-01-06 23:10:26,WITHDRAWAL,3253.48,ONLINE
TXN00000504,ACC00004071,2023-08-24 08:42:33,PAYMENT,40339.05,ATM
TXN00000505,ACC00008973,2023-10-21 17:05:03,WITHDRAWAL,46655.52,POS
TXN00000506,ACC00004514,2023-08-14 07:20:48,TRANSFER,8582.27,MOBILE
TXN00000507,ACC00005394,2023-03-01 07:27:32,PAYMENT,75141.80,ATM
TXN00000508,ACC00000449,2023-08-03 18:02:26,WITHDRAWAL,52844.89,ATM
TXN00000509,ACC00009069,2023-12-21 04:12:49,TRANSFER,49889.26,ONLINE
TXN00000510,ACC00004589,2023-04-27 04:00:46,PAYMENT,67637.54,POS
TXN00000511,ACC00005048,2023-12-18 10:49:46,TRANSFER,77148.99,MOBILE
TXN00000512,ACC00007898,2023-11-08 16:57:51,WITHDRAWAL,63222.50,ATM
TXN00000513,ACC00000922,2023-06-19 22:58:33,TRANSFER,94640.74,MOBILE
TXN00000514,ACC00001416,2023-04-21 10:27:57,WITHDRAWAL,58337.19,BRANCH
TXN00000515,ACC00001993,2023-05-17 13:00:59,DEPOSIT,65508.84,ATM
TXN00000516,ACC00000186,2023-02-12 05:42:36,TRANSFER,75540.43,ATM
TXN00000517,ACC00000807,2023-04-10 06:25:13,DEPOSIT,56457.73,ATM
TXN00000518,ACC00001503,2023-06-03 19:27:25,DEPOSIT,21823.96,ATM
TXN00000519,ACC00009832,2023-03-18 22:45:18,PAYMENT,17308.80,ATM
TXN00000520,ACC00002013,2023-06-16 14:07:49,PAYMENT,20753.08,BRANCH
TXN00000521,ACC00006724,2023-02-03 17:06:46,PAYMENT,98388.20,ONLINE
TXN00000522,ACC00001527,2023-06-03 20:36:07,TRANSFER,15490.89,ATM
TXN00000523,ACC00006957,2023-02-09 06:18:59,WITHDRAWAL,3864.01,BRANCH
TXN00000524,ACC00009581,2023-11-19 16:22:24,DEPOSIT,95794.54,ATM
TXN00000525,ACC00001405,2023-01-13 05:37:35,WITHDRAWAL,62819.76,ATM
TXN00000526,ACC00010000,2023-12-12 17:19:46,DEPOSIT,62212.63,ATM
TXN00000527,ACC00000891,2023-01-17 08:13:09,DEPOSIT,80276.92,ONLINE
TXN00000528,ACC00002041,2023-02-07 23:37:48,DEPOSIT,32682.26,ATM
TXN00000529,ACC00006018,2023-03-03 17:17:47,PAYMENT,52320.33,BRANCH
TXN00000530,ACC00006484,2023-05-19 03:15:44,PAYMENT,14835.73,BRANCH
TXN00000531,ACC00009484,2023-02-10 08:11:24,PAYMENT,74698.07,BRANCH
TXN00000532,ACC00002346,2023-06-24 08:05:41,DEPOSIT,59369.36,MOBILE
TXN00000533,ACC00005779,2023-07-22 12:10:52,DEPOSIT,41884.89,ONLINE
TXN00000534,ACC00009060,2023-01-14 02:31:36,TRANSFER,18628.92,BRANCH
TXN00000535,ACC00001120,2023-10-13 23:07:53,PAYMENT,64516.82,MOBILE
TXN00000536,ACC00003228,2023-02-22 00:25:49,TRANSFER,39237.95,ONLINE
TXN00000537,ACC00000652,2023-02-13 03:43:40,DEPOSIT,50072.33,BRANCH
TXN00000538,ACC00003269,2023-06-03 12:13:30,TRANSFER,71236.31,ONLINE
TXN00000539,ACC00006261,2023-05-07 10:20:51,PAYMENT,15887.12,ONLINE
TXN00000540,ACC00007617,2023-02-04 08:50:45,DEPOSIT,87947.43,MOBILE
TXN00000541,ACC00007110,2023-05-17 19:48:09,TRANSFER,27175.17,MOBILE
TXN00000542,ACC00001789,2023-10-08 08:36:53,PAYMENT,21940.24,ONLINE
TXN00000543,ACC00002957,2023-09-06 01:25:16,TRANSFER,81313.19,BRANCH
TXN00000544,ACC00009169,2023-09-01 19:37:20,PAYMENT,43712.95,BRANCH
TXN00000545,ACC00002173,2023-02-28 09:20:05,DEPOSIT,78821.53,POS
TXN00000546,ACC00008055,2023-12-19 05:26:37,DEPOSIT,24977.60,ONLINE
TXN00000547,ACC00001264,2023-01-17 23:03:49,TRANSFER,20323.50,ATM
TXN00000548,ACC00007294,2023-11-25 12:54:54,TRANSFER,42759.40,ATM
TXN00000549,ACC00001471,2023-04-26 23:40:31,PAYMENT,72325.06,BRANCH
TXN00000550,ACC00002131,2023-07-14 20:51:23,WITHDRAWAL,20868.37,ONLINE
TXN00000551,ACC00007392,2023-05-02 11:26:31,WITHDRAWAL,49732.36,MOBILE
TXN00000552,ACC00007621,2023-10-21 06:57:39,WITHDRAWAL,77060.51,ONLINE
TXN00000553,ACC00002093,2023-12-07 08:49:13,TRANSFER,27946.97,ATM
TXN00000554,ACC00006205,2023-08-07 04:18:05,DEPOSIT,3731.55,ATM
TXN00000555,ACC00004143,2023-09-10 17:29:32,PAYMENT,31967.67,POS
TXN00000556,ACC00007128,2023-10-01 15:29:06,DEPOSIT,46056.79,ONLINE
TXN00000557,ACC00009266,2023-05-27 12:20:00,WITHDRAWAL,97499.13,POS
TXN00000558,ACC00002874,2023-05-25 20:15:50,TRANSFER,88763.72,BRANCH
TXN00000559,ACC00006916,2023-08-09 11:22:36,TRANSFER,73437.97,ATM
TXN00000560,ACC00007460,2023-12-04 08:03:57,TRANSFER,34763.42,BRANCH
TXN00000561,ACC00004973,2023-01-28 05:13:28,PAYMENT,81713.77,ATM
TXN00000562,ACC00005108,2023-11-17 15:12:15,TRANSFER,95721.30,MOBILE
TXN00000563,ACC00001358,2023-09-03 01:50:46,PAYMENT,9977.37,POS
TXN00000564,ACC00007960,2023-10-14 14:40:09,TRANSFER,73675.02,ATM
TXN00000565,ACC00008619,2023-09-05 00:19:23,PAYMENT,24321.21,POS
TXN00000566,ACC00005899,2023-03-19 06:36:27,TRANSFER,36874.73,ONLINE
TXN00000567,ACC00003839,2023-06-11 11:28:40,WITHDRAWAL,45975.23,ATM
TXN00000568,ACC00006858,2023-01-10 20:42:34,TRANSFER,74543.92,ATM
TXN00000569,ACC00007413,2023-10-29 16:48:34,PAYMENT,51015.36,ONLINE
TXN00000570,ACC00001610,2023-10-23 18:49:14,DEPOSIT,54680.08,ATM
TXN00000571,ACC00005060,2023-01-13 06:18:41,TRANSFER,52485.38,BRANCH
TXN00000572,ACC00006646,2023-03-28 17:18:57,DEPOSIT,88483.11,POS
TXN00000573,ACC00002826,2023-01-22 13:16:37,PAYMENT,90880.55,POS
TXN00000574,ACC00006616,2023-08-17 06:50:00,DEPOSIT,26231.48,ATM
TXN00000575,ACC00006333,2023-09-19 08:40:01,WITHDRAWAL,32803.85,ATM
TXN00000576,ACC00007872,2023-02-25 20:37:58,WITHDRAWAL,41932.86,POS
TXN00000577,ACC00001360,2023-01-05 09:54:11,TRANSFER,65405.08,ONLINE
TXN00000578,ACC00007890,2023-08-11 00:31:11,WITHDRAWAL,3240.89,ATM
TXN00000579,ACC00002314,2023-07-27 10:30:58,DEPOSIT,58009.69,ATM
TXN00000580,ACC00002417,2023-01-31 13:52:20,PAYMENT,11563.02,POS
TXN00000581,ACC00005629,2023-06-11 17:30:13,PAYMENT,96288.75,POS
TXN00000582,ACC00005035,2023-04-18 10:38:53,PAYMENT,43578.11,ONLINE
TXN00000583,ACC00004252,2023-02-25 08:36:52,PAYMENT,82366.71,POS
TXN00000584,ACC00002765,2023-06-06 18:27:35,TRANSFER,59632.70,ONLINE
TXN00000585,ACC00003987,2023-01-16 21:17:28,WITHDRAWAL,3483.54,ONLINE
TXN00000586,ACC00008550,2023-06-09 07:11:03,DEPOSIT,98027.63,ONLINE
TXN00000587,ACC00008463,2023-06-17 11:32:52,WITHDRAWAL,7102.22,BRANCH
TXN00000588,ACC00006474,2023-09-05 10:37:45,WITHDRAWAL,22146.03,ONLINE
TXN00000589,ACC00009314,2023-06-13 16:21:37,DEPOSIT,8399.20,ATM
TXN00000590,ACC00006866,2023-11-01 22:21:05,TRANSFER,23761.34,ONLINE
TXN00000591,ACC00007961,2023-01-12 05:15:50,TRANSFER,59262.53,ATM
TXN00000592,ACC00008098,2023-04-21 02:52:31,WITHDRAWAL,57869.24,ONLINE
TXN00000593,ACC00000790,2023-06-20 21:55:18,TRANSFER,16476.22,ATM
TXN00000594,ACC00008777,2023-11-16 03:23:23,TRANSFER,49342.04,POS
TXN00000595,ACC00008727,2023-10-13 19:38:00,DEPOSIT,61187.70,MOBILE
TXN00000596,ACC00001794,2023-02-06 15:31:13,DEPOSIT,80526.11,ATM
TXN00000597,ACC00006501,2023-09-14 15:02:59,WITHDRAWAL,19650.59,MOBILE
TXN00000598,ACC00007501,2023-08-09 03:30:41,DEPOSIT,29003.45,POS
TXN00000599,ACC00008484,2023-01-13 13:42:44,TRANSFER,38786.04,ONLINE
TXN00000600,ACC00001997,2023-09-23 23:24:08,TRANSFER,94561.10,ONLINE
TXN00000601,ACC00003377,2023-01-28 18:10:44,DEPOSIT,14453.78,POS
TXN00000602,ACC00003666,2023-01-11 15:11:25,PAYMENT,74644.16,BRANCH
TXN00000603,ACC00000083,2023-12-28 07:53:59,WITHDRAWAL,96260.93,BRANCH
TXN00000604,ACC00008773,2023-07-09 07:40:00,DEPOSIT,23808.15,ONLINE
TXN00000605,ACC00000609,2023-10-30 18:03:04,DEPOSIT,30859.93,ONLINE
TXN00000606,ACC00005154,2023-10-30 13:45:44,PAYMENT,68342.04,POS
TXN00000607,ACC00004247,2023-06-09 08:20:29,DEPOSIT,18056.04,BRANCH
TXN00000608,ACC00008567,2023-07-11 10:50:19,WITHDRAWAL,47858.33,POS
TXN00000609,ACC00004994,2023-05-14 19:06:00,DEPOSIT,70485.71,ONLINE
TXN00000610,ACC00008304,2023-07-27 03:40:29,PAYMENT,78501.15,MOBILE
TXN00000611,ACC00005845,2023-04-14 13:05:47,DEPOSIT,17618.11,BRANCH
TXN00000612,ACC00009637,2023-03-20 15:01:40,PAYMENT,9669.04,BRANCH
TXN00000613,ACC00006452,2023-08-26 15:05:40,DEPOSIT,91340.17,ATM
TXN00000614,ACC00007490,2023-08-02 05:50:55,WITHDRAWAL,42863.49,BRANCH
TXN00000615,ACC00009078,2023-01-08 02:46:35,WITHDRAWAL,55740.86,ATM
TXN00000616,ACC00006332,2023-08-11 01:00:18,WITHDRAWAL,98248.12,BRANCH
TXN00000617,ACC00005621,2023-06-17 17:52:04,WITHDRAWAL,16943.25,MOBILE
TXN00000618,ACC00007388,2023-04-12 04:03:28,PAYMENT,52134.75,ATM
TXN00000619,ACC00007121,2023-05-11 08:19:35,PAYMENT,90757.99,ATM
TXN00000620,ACC00001026,2023-08-22 14:57:40,WITHDRAWAL,34820.51,ATM
